0,66,249,438,460,650,754,973,1136,1243,1508,1556,1950,1968,2100,2549,2669,2770,3046,3129,3289,3650,3723,3757,3836,4085,4169,4339,4428,4679,4766,5008,5122,5369,5451,5546,5726,5791,6132,6216,6325,6408,6548,6863,7052,7093,7317,7450,7668,7845,7928,7965,8416,8558,8642,8840,8895,9221,9259,9430,9659,9786,10002,10033,10305,10375,10854,10936,11191,11226,11299,11682,11742,11960,12079,12215,12293,12529,12684,12711,13211,13268,13340,13582,13701,13748,13921,14015,14219,14323,14413,14624,14937,15023,15307,15335,15640,15668,15788,15820,15940,16037,16497,16593,16749,16846,16964,17060,17416,17597,17726,18135,18300,18498,18737,18886,19034,19233,19412,19543,19698,19842,19971,20038,20377,20492,20737,20839,20938,21108,21175,21293,21499,21551,21760,21876,22043,22270,22335,22448,22915,22958,23250,23322,23391,23488,23979,24094,24298,24393,24511,24689,24867,24933,24980,25206,25494,25585,25731,26193,26236,26472,26549,26673,26795,26977,27174,27270,27440,27644,27804,28058,28197,28442,28473,28706,28983,29320,29385,29719,29757,29991,30056,30149,30312,30708,30949,30981,31130,31236,31379,31570,31654,31800,31980,32216,32282,32479,32556,32905
66,92,300,460,520,704,808,1002,1221,1258,1515,1580,1968,2035,2178,2598,2753,2853,3129,3168,3341,3719,3726,3790,3876,4101,4212,4428,4525,4766,4834,5067,5212,5400,5546,5638,5766,5848,6216,6236,6332,6451,6620,6930,7093,7181,7381,7464,7729,7877,7965,8052,8435,8614,8665,8864,8902,9239,9329,9439,9733,9828,10033,10112,10374,10410,10865,11008,11194,11296,11356,11742,11811,12007,12084,12293,12369,12628,12711,12769,13241,13333,13419,13611,13748,13824,13962,14111,14313,14324,14450,14673,15023,15066,15313,15370,15668,15687,15798,15908,16031,16108,16505,16600,16842,16909,17004,17142,17483,17661,17757,18216,18302,18596,18775,18962,19078,19327,19461,19563,19778,19857,20025,20097,20395,20503,20764,20841,20967,21128,21221,21342,21551,21588,21802,21968,22064,22275,22376,22528,22952,22969,23322,23388,23488,23540,24005,24164,24393,24448,24582,24719,24910,24980,25072,25269,25585,25677,25817,26212,26251,26483,26606,26749,26809,27034,27218,27346,27460,27733,27813,28093,28277,28473,28539,28754,29046,29385,29420,29757,29846,30032,30071,30248,30398,30732,30966,31053,31176,31309,31442,31587,31685,31819,32057,32234,32356,32556,32655,32924
81,102,325,490,571,767,904,1086,1258,1313,1580,1611,1978,2134,2197,2696,2778,2909,3152,3263,3352,3726,3757,3875,3969,4124,4274,4454,4624,4776,4844,5153,5214,5477,5584,5727,5842,5939,6217,6332,6415,6526,6649,6992,7167,7253,7427,7522,7766,7941,8052,8125,8487,8618,8727,8896,8944,9303,9388,9532,9774,9829,10068,10185,10410,10489,10963,11079,11253,11356,11396,11806,11887,12049,12169,12317,12393,12656,12722,12847,13265,13390,13442,13612,13756,13875,14037,14151,14316,14374,14504,14678,15043,15132,15354,15461,15671,15777,15839,15952,16108,16167,16522,16625,16858,16975,17077,17196,17517,17673,17812,18262,18382,18668,18861,18976,19153,19331,19556,19590,19846,19884,20091,20185,20462,20504,20769,20842,21008,21176,21267,21394,21562,21672,21847,22010,22161,22283,22416,22622,22969,23019,23348,23450,23528,23632,24054,24192,24405,24471,24608,24781,24980,25061,25142,25338,25605,25764,25867,26251,26346,26507,26640,26751,26885,27060,27245,27420,27500,27794,27893,28097,28325,28493,28625,28779,29129,29396,29516,29780,29920,30054,30093,30298,30484,30816,31053,31078,31178,31393,31515,31627,31702,31825,32090,32241,32451,32569,32737,32947
87,110,333,497,656,770,961,1106,1278,1378,1584,1688,1986,2197,2257,2730,2796,2918,3156,3346,3423,3729,3795,3931,4004,4218,4294,4549,4646,4805,4921,5165,5296,5546,5591,5793,5872,6020,6241,6336,6511,6614,6670,6994,7239,7303,7484,7585,7788,7985,8078,8189,8523,8700,8772,8906,9029,9385,9455,9578,9829,9924,10082,10251,10415,10565,11036,11158,11289,11363,11481,11824,11917,12061,12244,12377,12455,12722,12771,12939,13309,13442,13474,13711,13844,13891,14108,14222,14326,14453,14587,14686,15105,15199,15422,15495,15674,15808,15850,16031,16165,16210,16582,16637,16916,17042,17109,17242,17524,17727,17822,18359,18409,18729,18884,19003,19219,19360,19590,19681,19871,19944,20178,20283,20504,20528,20773,20864,21097,21218,21269,21474,21632,21762,21906,22102,22186,22332,22481,22682,23002,23110,23401,23479,23560,23696,24111,24210,24411,24530,24661,24805,24982,25137,25229,25404,25666,25842,25906,26257,26384,26550,26645,26848,26941,27125,27295,27500,27572,27893,27972,28169,28339,28528,28722,28851,29199,29430,29522,29833,29971,30071,30159,30329,30572,30888,31077,31108,31205,31426,31557,31689,31774,31883,32144,32289,32535,32597,32786,32997
104,190,360,590,724,838,1040,1118,1291,1463,1634,1774,1987,2242,2327,2796,2880,2948,3211,3378,3431,3790,3801,3954,4030,4278,4393,4578,4647,4843,4989,5230,5321,5576,5690,5827,5920,6072,6262,6390,6568,6670,6724,7050,7240,7372,7581,7647,7818,8025,8114,8265,8604,8736,8838,8992,9079,9436,9535,9672,9867,10022,10147,10263,10448,10608,11081,11160,11353,11447,11580,11867,11920,12155,12333,12405,12520,12758,12855,13001,13363,13453,13550,13722,13871,13967,14134,14245,14414,14523,14686,14757,15118,15271,15495,15552,15763,15812,15919,16056,16188,16309,16637,16729,16973,17099,17160,17282,17576,17796,17878,18409,18432,18735,18924,19017,19247,19425,19623,19767,19877,19970,20179,20355,20523,20625,20830,20868,21111,21237,21323,21515,21669,21810,21931,22186,22275,22353,22559,22717,23045,23172,23426,23550,23630,23726,24210,24297,24466,24587,24708,24846,25050,25219,25317,25419,25677,25894,25960,26331,26390,26585,26710,26855,26955,27213,27296,27541,27616,27951,28019,28183,28437,28547,28794,28949,29245,29440,29568,29870,30070,30159,30250,30386,30632,30950,31086,31205,31290,31475,31652,31696,31836,31968,32214,32348,32597,32636,32830,33050
134,249,363,677,778,845,1069,1133,1374,1553,1675,1857,2060,2273,2418,2818,2943,3016,3276,3386,3487,3801,3862,4012,4070,4319,4456,4590,4744,4920,5015,5277,5408,5640,5752,5854,6017,6131,6358,6400,6604,6675,6813,7110,7263,7454,7591,7725,7883,8049,8146,8329,8608,8767,8884,9079,9152,9535,9607,9727,9921,10083,10195,10354,10527,10689,11160,11241,11427,11497,11607,11893,12017,12198,12397,12472,12538,12759,12915,13072,13431,13480,13633,13767,13944,14054,14149,14280,14436,14587,14708,14832,15155,15279,15525,15568,15794,15899,15998,16149,16211,16329,16656,16797,17007,17132,17218,17305,17609,17836,17922,18424,18525,18832,18930,19083,19316,19433,19702,19860,19970,20034,20274,20449,20578,20708,20868,20918,21186,21239,21338,21553,21714,21875,22025,22201,22309,22387,22562,22780,23048,23185,23431,23566,23697,23810,24220,24386,24495,24646,24743,24912,25062,25252,25382,25505,25732,25919,25984,26343,26468,26652,26751,26942,27010,27296,27367,27556,27649,27962,28104,28200,28442,28563,28851,28974,29273,29468,29583,29911,30106,30181,30332,30429,30726,30987,31090,31280,31372,31489,31674,31785,31880,32065,32269,32358,32603,32653,32912,33076
136,278,439,704,823,899,1110,1232,1439,1585,1728,1910,2064,2292,2495,2847,2965,3085,3303,3470,3540,3852,3949,4052,4088,4327,4519,4626,4820,4950,5114,5326,5453,5643,5792,5951,6075,6154,6396,6426,6675,6736,6846,7164,7305,7456,7672,7771,7893,8146,8178,8410,8642,8808,8949,9081,9243,9598,9633,9731,9941,10103,10219,10388,10609,10699,11168,11302,11466,11507,11653,11920,12094,12220,12421,12531,12585,12764,12990,13160,13451,13497,13673,13826,13951,14106,14176,14376,14473,14609,14711,14872,15169,15319,15536,15667,15833,15998,16035,16193,16245,16409,16749,16866,17021,17218,17305,17402,17626,17922,18003,18433,18583,18930,19020,19110,19323,19490,19756,19948,20022,20121,20302,20486,20616,20772,20889,20955,21239,21280,21424,21599,21773,21945,22081,22202,22347,22409,22642,22841,23054,23264,23486,23613,23732,23877,24232,24424,24548,24724,24793,24956,25116,25301,25468,25597,25750,25942,26083,26362,26533,26660,26809,26959,27015,27337,27401,27642,27747,27987,28159,28268,28488,28573,28921,28991,29279,29492,29678,29991,30181,30278,30427,30528,30740,30998,31092,31336,31430,31523,31703,31842,31950,32143,32304,32436,32633,32695,32920,33095
184,371,461,746,899,994,1197,1260,1500,1631,1747,1959,2109,2309,2589,2871,3055,3164,3340,3490,3571,3891,3956,4069,4175,4386,4520,4640,4904,5034,5202,5345,5458,5731,5847,6006,6110,6164,6418,6508,6705,6769,6939,7207,7356,7555,7729,7850,7962,8178,8277,8494,8669,8883,8963,9103,9282,9612,9691,9784,10012,10196,10255,10478,10651,10781,11188,11352,11479,11600,11728,11926,12172,12249,12460,12540,12605,12786,13028,13213,13497,13543,13769,13870,13963,14176,14250,14395,14569,14621,14796,14925,15233,15394,15576,15675,15929,16000,16092,16236,16269,16473,16802,16924,17063,17271,17358,17472,17680,17959,18030,18449,18618,18972,19108,19207,19336,19571,19804,19971,20073,20179,20399,20571,20625,20847,20922,21048,21259,21352,21440,21651,21826,21999,22152,22215,22402,22494,22677,22892,23092,23300,23578,23676,23744,23885,24268,24483,24573,24746,24842,25003,25121,25332,25475,25691,25768,26036,26144,26390,26596,26721,26822,27015,27064,27387,27479,27693,27751,28049,28187,28291,28573,28625,28975,29085,29305,29499,29762,30000,30244,30347,30521,30551,30779,31035,31160,31354,31493,31597,31772,31916,32045,32145,32347,32462,32676,32704,33016,33103
225,421,514,793,986,1029,1260,1338,1540,1671,1837,1997,2123,2340,2679,2925,3142,3255,3362,3519,3596,3919,4050,4086,4195,4410,4575,4646,4942,5036,5270,5363,5459,5742,5920,6090,6139,6262,6431,6533,6721,6844,7002,7250,7385,7634,7739,7920,8021,8196,8334,8520,8739,8963,9033,9121,9305,9652,9784,9864,10025,10255,10330,10494,10681,10867,11212,11386,11528,11669,11808,11970,12249,12343,12491,12549,12669,12855,13056,13263,13503,13546,13773,13939,14008,14219,14323,14421,14621,14720,14887,15011,15251,15441,15638,15724,15947,16005,16122,16262,16319,16539,16851,16945,17106,17313,17414,17513,17741,18010,18129,18502,18668,19013,19129,19250,19338,19607,19822,20046,20142,20226,20417,20619,20669,20887,20943,21137,21279,21425,21513,21696,21861,22079,22190,22249,22494,22534,22693,22931,23100,23393,23654,23717,23759,23899,24276,24487,24602,24837,24875,25080,25171,25337,25514,25719,25832,26051,26214,26433,26637,26792,26828,27057,27106,27408,27515,27700,27774,28081,28279,28364,28580,28689,29064,29103,29330,29539,29768,30010,30248,30393,30551,30617,30822,31134,31170,31365,31581,31685,31781,31928,32132,32161,32438,32510,32702,32776,33103,33163
288,514,609,798,1002,1091,1294,1433,1571,1756,1904,1999,2192,2393,2758,2955,3156,3268,3409,3566,3597,3941,4086,4129,4213,4453,4646,4716,4948,5082,5363,5386,5502,5785,5948,6124,6172,6321,6509,6568,6739,6892,7073,7257,7449,7684,7813,7959,8047,8264,8389,8541,8803,8976,9121,9164,9403,9660,9799,9893,10050,10278,10370,10578,10730,10906,11235,11445,11529,11693,11867,12003,12289,12385,12511,12637,12727,12949,13104,13319,13504,13630,13852,13943,14059,14291,14361,14495,14664,14758,14894,15073,15255,15539,15669,15744,15948,16085,16156,16263,16399,16612,16914,16984,17118,17353,17441,17599,17792,18047,18216,18519,18707,19040,19178,19338,19437,19663,19864,20142,20212,20325,20489,20655,20690,20913,20966,21168,21338,21446,21611,21771,21873,22114,22227,22318,22506,22610,22756,22947,23175,23442,23664,23759,23805,23932,24279,24502,24605,24864,24882,25171,25192,25341,25538,25771,25862,26081,26274,26443,26670,26828,26909,27070,27192,27413,27607,27714,27839,28171,28288,28439,28656,28735,29103,29157,29381,29563,29852,30016,30259,30401,30584,30671,30884,31164,31259,31453,31680,31781,31875,31974,32161,32251,32510,32572,32732,32810,33121,33254
