0,126,262,319,449,548,738,772,1005,1117,1294,1391,1849,1880,1953,2061,2237,2336,2531,2626,2929,2973,3133,3197,3351,3365,3553,3558,3706,3858,3947,4034,4166,4255,4495,4516,4816,4974,5016,5214,5264,5381,5485,5588,5641,6011,6026,6221,6399,6459,6542,6710,6731,6933,7066,7139,7188,7268,7437,7662,7855,7973,8076,8231,8339,8467,8557,8703,8801,8881,9043,9076,9219,9322,9355,9513,9640,9708,9789,10008,10107,10206,10334,10438,10688,10703,10783,10892,10967,11031,11280,11298,11477,11796,11853,11910,12034,12129,12152,12234
15,217,317,369,548,572,772,868,1022,1174,1391,1443,1880,1933,2028,2123,2326,2420,2626,2668,2973,3064,3137,3283,3365,3402,3558,3626,3801,3866,3991,4129,4255,4340,4516,4567,4836,4978,5018,5242,5285,5427,5556,5641,5739,6015,6095,6254,6459,6542,6597,6728,6829,6945,7139,7179,7268,7317,7496,7690,7926,8014,8113,8233,8402,8557,8650,8717,8876,8978,9049,9123,9293,9355,9453,9604,9708,9749,9859,10107,10159,10281,10344,10491,10695,10783,10865,10952,11025,11124,11298,11376,11481,11829,11910,11956,12058,12146,12234,12276
111,276,345,438,569,640,796,903,1089,1197,1397,1525,1888,2028,2123,2160,2366,2507,2647,2747,3019,3088,3230,3346,3389,3468,3561,3691,3866,3956,4025,4196,4317,4370,4564,4634,4895,4997,5084,5277,5316,5501,5567,5673,5821,6095,6141,6256,6468,6562,6673,6804,6914,7026,7144,7232,7280,7373,7569,7706,7931,8092,8161,8246,8418,8604,8716,8783,8929,9039,9111,9178,9346,9407,9529,9690,9734,9830,9925,10133,10254,10337,10380,10567,10744,10820,10901,10981,11066,11196,11319,11423,11552,11865,11936,11983,12129,12232,12251,12369
176,284,433,531,584,705,803,959,1185,1256,1469,1588,1903,2053,2158,2198,2444,2537,2702,2806,3040,3166,3253,3370,3468,3529,3585,3776,3924,4023,4108,4272,4361,4390,4630,4718,4903,5035,5154,5316,5382,5527,5577,5757,5863,6122,6230,6266,6476,6576,6770,6859,6974,7046,7219,7265,7366,7465,7644,7780,7941,8121,8170,8338,8512,8616,8733,8836,8989,9080,9178,9254,9364,9446,9614,9717,9810,9871,9987,10167,10331,10367,10456,10614,10750,10838,10911,11066,11147,11292,11373,11514,11607,11888,11950,12060,12157,12251,12306,12425
225,362,479,584,652,761,846,992,1256,1301,1558,1667,1908,2131,2190,2296,2481,2563,2723,2899,3048,3183,3275,3404,3493,3585,3655,3836,3945,4024,4183,4296,4389,4489,4677,4808,4967,5103,5216,5348,5439,5564,5674,5771,5950,6129,6254,6304,6488,6665,6859,6880,6988,7060,7228,7339,7385,7551,7728,7792,7999,8150,8227,8370,8534,8652,8771,8867,9034,9157,9205,9342,9446,9531,9658,9741,9832,9954,10042,10173,10360,10456,10534,10662,10780,10888,11009,11105,11243,11342,11456,11607,11691,11950,11999,12112,12224,12253,12339,12490
302,443,493,591,674,775,911,1078,1267,1379,1591,1747,1963,2135,2267,2389,2563,2635,2736,2963,3065,3251,3351,3439,3518,3606,3686,3850,4012,4109,4186,4389,4469,4559,4759,4891,4997,5146,5237,5381,5523,5621,5744,5848,6035,6205,6304,6363,6498,6714,6878,6944,7060,7129,7230,7385,7444,7646,7774,7851,8008,8227,8302,8441,8630,8684,8867,8965,9129,9205,9239,9421,9457,9608,9659,9832,9905,10041,10099,10176,10385,10487,10632,10728,10784,10958,11097,11135,11286,11400,11488,11652,11784,11972,12059,12117,12234,12283,12378,12500
383,461,575,618,720,819,986,1145,1294,1472,1639,1800,1983,2207,2329,2454,2597,2677,2755,3062,3153,3290,3397,3478,3597,3609,3751,3907,4021,4186,4229,4418,4495,4653,4789,4970,5092,5218,5273,5426,5621,5719,5836,5928,6123,6240,6329,6456,6511,6739,6933,7041,7090,7191,7304,7402,7534,7707,7851,7949,8033,8241,8395,8489,8684,8745,8918,9062,9173,9236,9306,9457,9538,9639,9755,9883,9961,10070,10176,10243,10460,10490,10728,10766,10876,10973,11135,11199,11349,11424,11524,11725,11850,11998,12080,12207,12282,12368,12447,12572
439,480,592,687,815,858,999,1241,1310,1560,1640,1871,2039,2256,2411,2523,2632,2755,2845,3121,3175,3366,3478,3576,3599,3662,3803,3911,4035,4221,4313,4444,4498,4729,4802,5013,5108,5240,5317,5458,5655,5778,5855,5954,6210,6297,6378,6511,6576,6834,6996,7087,7115,7272,7382,7450,7602,7783,7878,7979,8083,8255,8489,8587,8711,8841,9009,9123,9236,9253,9379,9516,9577,9713,9843,9907,10026,10107,10239,10336,10490,10533,10738,10831,10966,11024,11143,11270,11424,11509,11621,11767,11932,12012,12168,12273,12320,12420,12451,12623
462,560,650,722,821,943,1016,1310,1347,1614,1730,1966,2058,2336,2433,2589,2634,2839,2898,3175,3259,3391,3508,3599,3615,3753,3869,3994,4114,4233,4402,4473,4588,4763,4813,5108,5191,5291,5346,5461,5698,5816,5902,5965,6297,6373,6456,6530,6598,6887,7010,7109,7198,7314,7426,7532,7667,7860,7934,8076,8134,8265,8542,8683,8714,8923,9031,9211,9239,9321,9444,9575,9652,9757,9907,9938,10078,10203,10271,10416,10509,10556,10823,10884,10998,11072,11164,11281,11435,11568,11670,11819,11972,12049,12177,12284,12350,12426,12515,12686
560,650,722,814,909,1011,1067,1340,1445,1680,1772,2058,2124,2378,2516,2634,2732,2862,2960,3186,3346,3443,3521,3612,3621,3770,3930,4075,4117,4321,4473,4570,4652,4813,4849,5154,5283,5346,5429,5463,5742,5880,5954,6047,6353,6381,6511,6598,6692,6950,7046,7169,7216,7364,7449,7581,7731,7934,8028,8134,8216,8286,8563,8714,8794,9002,9080,9239,9287,9397,9489,9606,9656,9835,9923,10025,10091,10215,10305,10454,10536,10607,10870,10969,11031,11091,11241,11377,11533,11639,11736,11832,12049,12132,12186,12350,12423,12466,12590,12709
