86,83,2,1,74,6,71,3,26,65,4,5,44,13,7,8,48,10,98,50,27,9,11,92,12,59,33,84,47,78,41,14,15,16,17,19,28,21,18,43,20,22,49,51,32,85,23,24,30,25,29,31,34,35,36,37,38,42,39,40,45,94,64,46,52,53,62,76,54,55,61,57,56,58,90,60,63,70,75,66,67,89,68,72,77,69,73,79,87,91,80,88,81,95,82,93,99,100,96,97,0,6954
99,1,2,65,3,82,4,91,5,6,7,26,8,61,66,62,17,67,9,69,90,58,40,71,49,10,68,70,27,11,12,45,13,16,14,15,18,19,20,30,21,35,22,31,44,33,29,23,32,24,25,28,34,36,37,41,84,46,83,43,59,38,39,42,54,47,48,50,60,53,64,63,96,51,80,52,55,56,57,75,78,81,72,76,73,77,95,74,79,98,85,89,86,87,88,92,97,93,100,94,0,7138
76,5,17,75,81,1,6,93,2,3,16,4,23,21,58,7,59,79,8,74,9,10,11,12,13,49,44,14,15,18,32,19,20,52,22,77,24,25,40,48,26,41,61,38,39,50,64,28,27,29,30,62,67,31,33,66,63,42,34,35,36,37,43,45,46,47,51,65,53,54,57,55,68,60,56,78,69,70,90,71,91,72,73,80,82,83,84,85,86,94,87,88,89,97,96,92,95,98,99,100,0,6978
87,17,66,55,62,94,25,73,1,49,2,3,7,4,5,34,9,35,8,6,36,16,10,37,11,24,12,13,14,15,28,18,38,19,20,31,21,22,33,97,65,39,30,23,40,88,41,79,26,76,27,29,42,91,52,32,43,44,45,46,53,98,75,54,90,50,47,48,51,56,57,58,63,59,67,60,61,64,77,68,69,70,71,95,72,78,74,81,80,82,83,84,85,86,89,92,93,96,99,100,0,6882
74,5,38,18,22,1,2,3,4,23,90,6,25,7,76,52,8,9,10,11,12,50,24,13,14,15,16,17,19,20,28,27,21,26,44,62,30,65,39,29,31,32,33,41,34,35,36,63,37,40,42,43,45,46,49,88,47,57,48,53,51,56,54,55,85,86,58,66,60,64,59,61,67,79,87,68,69,70,71,80,95,72,75,78,73,77,81,99,82,83,92,94,89,84,91,97,98,100,93,96,0,7168
26,12,1,98,2,30,18,9,24,50,62,19,80,5,6,63,28,94,79,3,17,10,72,7,8,92,77,4,32,39,14,11,15,13,16,20,21,37,49,27,22,23,38,25,29,31,33,42,64,34,65,41,40,35,74,100,36,43,99,93,67,52,81,44,66,45,91,46,53,47,48,51,54,55,56,78,57,58,59,69,60,68,61,73,70,88,71,89,76,75,82,83,84,90,85,86,96,87,95,97,0,7283
91,4,99,86,17,1,18,2,14,3,6,5,39,79,7,67,8,15,9,10,11,53,12,93,44,13,16,22,20,21,19,23,24,25,26,27,28,31,54,37,38,29,90,30,32,41,63,33,70,34,56,35,45,42,64,36,40,43,46,47,92,48,49,50,51,52,55,65,57,87,61,58,66,59,62,60,68,69,71,72,73,88,74,80,75,78,76,77,89,81,82,85,83,94,97,84,98,95,96,100,0,6957
2,12,10,27,11,13,3,28,17,76,1,4,5,6,9,48,7,25,68,8,14,16,55,15,50,66,18,19,65,20,79,21,22,29,24,32,30,31,23,26,33,34,35,54,36,37,38,93,39,40,41,42,100,43,78,49,67,51,77,44,45,91,85,57,46,52,47,80,53,56,84,58,70,59,60,61,62,63,69,64,81,71,72,73,74,75,82,83,88,90,86,95,89,98,99,87,96,97,94,92,0,7350
48,24,1,2,65,3,4,37,5,18,6,7,8,9,25,10,15,11,90,30,13,43,16,86,12,28,14,29,17,19,27,73,20,74,59,50,78,21,22,23,26,62,83,31,41,97,32,38,35,33,36,56,60,34,75,53,44,63,45,39,46,40,57,58,64,42,49,47,51,87,52,77,95,76,54,55,61,66,67,68,69,70,79,71,72,80,81,82,84,89,88,92,85,94,91,93,99,96,98,100,0,7098
62,35,1,2,3,4,61,5,73,99,29,6,65,7,8,9,10,95,88,11,38,12,13,16,40,75,14,19,18,17,15,20,21,22,23,24,42,27,25,26,28,36,30,37,39,50,31,90,32,33,43,34,67,52,41,44,45,54,46,51,53,47,48,49,63,66,94,81,55,68,79,56,98,57,58,59,60,64,69,70,76,71,92,77,72,80,78,74,82,100,83,89,84,91,85,97,86,93,87,96,0,7217
