306.03,343.221,-147.859,-418.74,7.78342,-455.163,-481.082,48.0921,-278.748,-404.775,360.076,-219.18,511.422,251.976,62.4082,36.1777,-500.832,-220.956,217.611,-187.177,-274.682,248.917,86.9801,341.498,322.514,291.271,203.059,120.905,-499.862,-216.793
-181.406,38.2792,322.783,293.06,-222.956,331.129,185.939,278.119,-417.176,299.721,263.799,347.275,-374.777,82.8982,193.686,135.559,156.272,73.7998,508.326,-379.413,-157.561,164.049,-436.255,251.241,-347.405,-141.281,-159.464,125.602,-395.059,372.41
-74.2454,12.494,-410.204,-381.946,275.552,-456.428,-255.063,65.4083,-420.296,-274.446,-416.015,482.988,207.525,2.08076,-457.983,-36.5712,442.213,92.7136,269.046,152.561,-398.404,44.717,169.231,273.102,-235.983,-1.89907,-45.4835,-252.438,-68.9367,-104.036
-201.833,-291.054,347.608,262.477,-437.686,-442.403,329.698,195.921,222.704,-447.606,-446.562,126.066,231.802,-69.384,378.11,293.396,116.338,-8.46212,264.417,278.193,79.3098,391.915,-17.5156,-1.22709,-4.81923,-356.28,-35.4252,-417.547,-481.451,-389.49
315.597,-376.649,-133.11,433.645,380.951,129.491,353.531,-53.8373,-214.28,-428.126,-310.372,313.106,149.195,-348.39,99.9142,393.14,153.903,-411.035,-461.051,-405.145,-407.302,-456.278,250.344,472.885,-345.731,-484.479,252.139,-51.35,-361.051,-410.214
-211.28,-506.807,66.1425,-276.739,51.4777,-396.598,-229.562,93.1351,506.215,330.099,163.071,330.978,216.32,-421.427,399.319,163.071,-420.617,-501.982,186.169,-200.474,262.923,-160.559,186.812,329.144,504.134,292.172,-193.571,313.153,-42.3521,187.397
486.327,-222.651,480.936,-182.769,-150.376,-23.3016,-463.925,-237.274,-353.133,122.411,108.316,14.6454,-300.751,16.997,-426.099,-384.589,-476.183,508.716,333.59,34.9951,42.9276,-48.6213,-210.979,-391.931,-423.429,-220.583,-63.5265,49.4054,-234.28,-231.98
-143.094,107.268,-399.391,-414.802,373.32,-65.3124,-339.381,-144.086,-172.188,-161.122,135.108,-224.257,486.236,337.047,500.713,493.819,-366.481,-205.116,-135.495,-441.505,-24.9196,-330.649,381.179,-434.446,415.516,-169.626,-423.447,196.795,303.083,-173.95
480.26,-154.656,100.193,-449.973,-435.953,-196.856,-154.837,-406.136,-422.184,-307.677,-466.115,289.399,257.057,-210.444,-127.604,499.054,-242.352,-177.505,356.005,-501.308,-316.319,-301.226,262.169,290.492,-444.848,-438.734,44.1974,167.986,34.3898,141.053
-185.786,70.3144,-225.026,-428.982,292.395,-417.318,-208.02,118.25,57.2768,81.7409,-15.2086,504.427,342.224,-459.679,-124.823,308.844,241.612,-466.162,292.875,-93.2343,-336.844,-192.573,-238.775,-140.87,-385.844,-129.438,-248.492,-146.536,467.674,-300.995
111.036,40.7487,107.487,452.095,408.609,-274.276,-437.641,-96.1351,67.9992,325.435,293.06,-19.1826,102.823,-277.258,119.269,76.6937,94.3152,362.075,-340.088,314.856,-312.748,308.653,-486.185,260.627,-35.7169,-404.719,281.658,-252.439,-235.66,287.886
316.078,8.71714,-71.581,-16.8755,-453.256,135.182,498.481,-371.355,59.9789,186.157,-11.2256,484.945,17.766,308.414,348.268,299.977,390.463,0.226438,-60.6333,360.164,297.4,-215.292,-193.759,96.5668,-398.98,-180.546,-207.247,-209.199,-488.648,150.883
-507.062,-278.276,-60.2844,138.487,-390.218,20.9709,508.285,-106.308,-380.747,339.586,-133.754,43.5511,149.315,133.087,-483.225,336.741,-99.9437,-35.2924,377.398,-441.785,132.614,-136.179,21.1474,121.408,-450.286,-71.4171,37.5951,-6.55936,372.652,-472.471
41.5242,292.072,-94.9359,-447.55,-124.149,287.625,494.537,-446.913,-460.369,52.9099,468.815,-348.641,489.565,86.1928,289.969,153.742,374.97,-420.095,216.677,-153.063,357.911,-318.315,-440.523,-80.8622,-393.718,295.466,247.713,110.47,214.334,359.451
-178.595,-417.66,-77.4398,-339.434,348.118,81.4235,-172.44,-469.548,183.731,-250.818,-462.484,324.461,-37.5544,322.907,479.923,-470.474,-433.779,-13.7357,-160.896,14.7152,253.732,190.491,-171.881,-39.6961,453.76,-488.167,297.659,-121.748,-255.112,-409.777
304.907,-18.7234,-371.768,-457.04,-280.314,-228.29,387.019,323.866,-2.11715,-434.735,-327.14,-35.8453,314.732,102.077,143.605,-2.61643,1.72616,-141.287,267.664,-89.4078,-172.475,-424.577,-453.53,-391.787,78.2352,-136.415,-277.025,349.887,127.633,-119.707
192.974,211.662,324.292,-237.74,46.4143,-199.917,260.562,-278.925,131.092,-399.599,340.556,-71.3818,440.617,-444.744,-149.087,65.033,-469.353,240.484,-19.5223,-112.823,-193.815,-434.461,-120.587,482.027,-463.226,337.08,502.678,7.10282,-433.31,10.1702
53.6685,-356.488,433.264,251.17,272.482,-454.927,7.33157,-24.231,101.457,321.55,-489.837,172.429,312.192,-39.3769,-174.835,252.643,-396.189,331.244,-232.932,151.512,9.84734,36.1499,122.339,-367.497,-155.468,-4.46773,39.8953,501.794,327.034,-215.815
488.896,351.347,337.631,-166.394,-303.946,-203.383,16.652,490.451,84.3556,331.091,-335.89,-420.726,291.709,-390.88,-110.205,474.359,228.356,-493.756,-461.555,101.188,333.898,5.19408,73.0051,-343.817,-423.012,-414.534,62.2339,-367.491,-122.699,447.372
278.194,153.81,-390.039,147.294,-430.065,-5.69323,486.85,326.694,445.163,403.224,34.8502,48.3801,-402.527,-279.247,-380.346,-395.557,-449.157,-359.597,99.6955,-434.608,-330.628,336.98,104.059,-77.443,-189.298,-259.485,291.849,-424.464,-135.271,-55.1362
-63.6837,392.967,9.72521,-352.879,273.994,-352.643,-459.456,77.1629,349.333,-419.79,336.443,409.814,111.618,-34.7033,-416.532,-1.54191,124.454,-69.4321,-301.977,-449.969,189.949,-46.8011,255.203,213.14,126.209,342.158,459.554,-419.203,321.077,220.644
309.3,-381.078,190.609,-198.972,-221.762,333.272,283.184,-195.996,-172.063,-106.641,-292.435,150.371,-42.0356,327.897,-234.894,-73.1088,108.279,199.67,445.794,297.032,456.652,-408.441,-201.131,-176.064,-432.793,280.52,-446.02,-373.504,79.8999,245.572
-98.8114,282.76,503.762,509.879,-450.764,-162.035,-237.219,6.52229,87.1469,-119.901,450.459,473.947,-191.467,-278.624,-65.4834,357.695,26.388,-411.185,-499.875,-16.1953,42.2907,-2.31753,-385.773,-317.625,277.078,-426.511,-480.306,74.4009,285.593,-216.657
-418.42,-403.332,-400.436,-380.216,-119.613,385.993,-428.3,-6.07778,-106.422,196.518,-189.314,388.444,-507.702,132.972,-428.93,-401.827,-429.906,-69.4982,29.6536,312.835,-228.377,233.037,164.393,-331.13,119.031,161.083,375.429,98.8813,482.238,-418.104
-217.17,-462.45,-447.383,-33.6667,-478.447,-341.46,127.847,-480.825,495.903,22.1446,-430.874,-145.271,-406.4,-162.887,-165.035,31.3839,2.64901,-35.7594,325.019,232.68,-433.324,23.8433,440.127,-343.326,79.3612,-340.695,-389.065,313.473,-62.5011,-275.623
106.719,123.339,123.21,-233.092,-213.635,-489.6,311.769,391.413,-459.709,-457.323,-187.826,276.177,-47.4647,-291.658,299.946,78.7703,115.726,-252.481,287.144,358.25,-439.212,-144.33,377.314,317.906,-358.497,-300.692,506.368,436.452,-407.701,50.255
123.592,412.229,-197.006,282.456,-102.514,-241.372,251.925,22.3414,-422.769,-286.35,96.7502,153.073,-399.837,-177.944,13.3273,-414.091,-61.2011,-269.893,-80.7086,334.383,-25.7976,511.856,243.625,-64.4893,405.084,148.038,155.51,-201.97,-262.846,-484.83
-411.413,250.98,185.377,83.0902,136.404,484.39,5.75472,-391.071,278.602,-436.418,-225.772,121.644,-183.307,-67.6634,-413.271,-239.086,-385.985,346.165,-259.419,-427.645,-162.9,-84.95,-85.6206,-436.081,-347.506,-475.143,11.1471,336.401,178.393,472.967
-117.708,-461.749,-399.741,355.241,-386.172,-460.29,-38.5862,-84.0571,-205.621,-397.606,-406.371,416.313,-184.339,-407.004,180.909,65.3453,174.654,24.2475,139.997,488.822,-140.717,464.621,-398.305,4.3611,30.5472,-460.861,463.216,-443.364,-454.965,396.043
246.05,120.437,-156.679,257.476,347.536,342.77,85.8813,479.126,-430.663,39.8949,285.155,46.8052,-490.051,211.29,-437.791,297.784,292.926,-93.3856,355.109,319.428,-185.629,39.986,-162.945,-452.646,453.981,-362.735,-235.596,-223.027,-247.685,30.0814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.008,-2.807,23.2821,77.5426,-32.8802,97.8001,39.5882,-3.68006,10.5992,-91.8179,13.2073,-42.9087,-79.9431,-10.0476,14.0362,-10.0509,83.4113,-13.796,2.75305,12.5054,22.9763,-72.5996,-2.28912,-49.6372,-69.2555,19.4688,44.8504,55.3655,40.3082,-48.8985
-28.1647,24.9453,-7.17349,50.7619,59.8924,9.98648,8.53728,78.771,25.731,-50.3295,-27.9948,-19.2671,38.7344,37.9117,-59.3089,73.7135,53.2335,58.6034,-25.9682,-55.653,27.6859,-42.3742,-1.33357,62.4443,-31.5752,0.328589,-74.4548,99.534,-21.212,34.6894
-22.3334,18.5432,5.28533,-9.10618,29.7239,-30.7668,-54.9467,-96.6178,6.11758,-79.1703,80.233,45.8538,45.3428,-90.5884,99.0257,-57.9386,10.6185,-75.7702,-63.8208,6.02123,31.1224,-27.7383,39.8237,-57.9342,-7.37281,-13.2225,-28.278,-15.5415,-3.88973,-6.16831
24.9654,-31.6077,17.1976,-47.5295,50.903,13.4622,51.273,75.2255,84.0041,35.8631,-80.9115,-76.5109,13.3442,-46.0061,17.3849,79.3004,48.482,22.4801,-8.76286,-20.4793,16.592,-73.0504,-79.1365,-58.5312,-30.9151,41.1987,86.1665,29.6109,-10.405,-3.06466
