40,126,166,260,355,441,506,592,663,736,827,920,1004,1098,1195,1294,1371,1460,1550,1647,1743,1825,1913,2005,2058,2142,2228,2295,2389,2485,2547,2622,2715,2803,2867,2949,3047,3133,3219,3294,3358,3453,3484,3572,3648,3731,3777,3831,3895,3978,4059,4142,4235,4268,4348,4427,4501,4590,4662,4758,4829,4900,4987,5073,5150,5245,5341,5421,5509,5580,5661,5759,5854,5936,6018,6110,6172,6265,6354,6453,6548,6634,6712,6754,6844,6925,7016,7111,7202,7279,7375,7473,7537,7633,7731,7817,7912,8000,8069,8156,8215,8270,8361,8452,8550,8604,8698,8778,8856,8935,9011,9087,9166,9247,9308,9383,9463,9528,9588,9670,9769,9863,9961,10034,10105,10186,10233,10328,10400,10494,10581,10642,10741,10827,10926,11021,11120,11210,11283,11346,11437,11505,11561,11622,11715,11804,11879,11969,12003,12075,12157,12225,12314,12397,12480,12574,12636,12725,12793,12887,12981,13046,13132,13225,13321,13391,13482,13578,13664,13754,13850,13945,13995,14064,14163,14259,14325,14423,14521,14620,14715,14777,14843,14921,14988,15070,15151,15223,15305,15398,15497,15558,15643,15738,15816,15901,15998,16087,16156,16249
75,166,260,355,441,497,592,663,736,827,920,1004,1098,1195,1294,1371,1456,1550,1647,1743,1825,1913,1984,2049,2142,2228,2295,2389,2485,2543,2622,2715,2803,2866,2949,3047,3133,3210,3268,3358,3453,3473,3565,3648,3689,3777,3827,3895,3978,4059,4115,4235,4265,4348,4427,4489,4590,4662,4758,4811,4900,4987,5073,5150,5245,5341,5421,5509,5580,5661,5759,5836,5936,6018,6110,6172,6265,6354,6453,6548,6634,6691,6754,6832,6925,7016,7111,7202,7279,7375,7471,7537,7633,7731,7773,7912,8000,8045,8116,8215,8270,8361,8430,8549,8604,8691,8778,8856,8912,9011,9087,9166,9247,9308,9383,9463,9511,9588,9670,9769,9863,9961,10034,10105,10186,10233,10328,10400,10494,10569,10642,10741,10809,10926,10985,11120,11210,11283,11346,11385,11505,11561,11622,11715,11794,11879,11969,11987,12075,12157,12224,12314,12397,12480,12574,12629,12725,12793,12887,12981,13046,13132,13225,13321,13391,13482,13578,13664,13754,13850,13944,13995,14064,14163,14259,14325,14423,14521,14620,14692,14777,14843,14921,14988,15070,15151,15223,15305,15398,15497,15554,15643,15738,15816,15901,15998,16087,16156,16249,16337
164,260,355,441,497,577,663,736,827,920,1004,1098,1195,1294,1371,1456,1536,1647,1743,1825,1913,1974,2049,2142,2208,2295,2389,2485,2543,2622,2710,2803,2866,2945,3040,3133,3203,3268,3332,3453,3473,3565,3648,3689,3777,3827,3895,3978,4059,4105,4189,4260,4338,4427,4489,4545,4653,4727,4811,4872,4950,5073,5102,5166,5247,5395,5509,5580,5661,5759,5836,5933,6018,6110,6172,6265,6339,6450,6509,6575,6665,6754,6832,6925,7012,7111,7202,7230,7375,7471,7511,7633,7731,7762,7850,7990,8041,8116,8215,8270,8361,8430,8518,8586,8683,8760,8831,8912,8969,9024,9134,9247,9297,9383,9458,9511,9588,9670,9769,9863,9961,10034,10105,10183,10233,10315,10400,10494,10569,10642,10719,10809,10887,10985,11077,11210,11269,11346,11385,11458,11533,11622,11715,11794,11837,11929,11987,12075,12157,12210,12314,12397,12480,12546,12629,12708,12793,12887,12981,13046,13127,13225,13321,13391,13482,13578,13664,13754,13850,13944,13980,14064,14163,14259,14324,14423,14521,14620,14692,14777,14808,14921,14960,15027,15125,15223,15305,15398,15497,15554,15643,15738,15816,15901,15998,16087,16156,16249,16337,16410
260,355,441,497,568,663,736,827,910,1004,1098,1195,1294,1371,1456,1536,1595,1743,1780,1892,1974,2049,2142,2201,2248,2389,2485,2531,2622,2710,2795,2866,2945,3040,3113,3203,3268,3332,3382,3473,3565,3648,3673,3752,3819,3895,3978,4059,4105,4184,4253,4337,4427,4489,4545,4634,4727,4811,4872,4950,5011,5092,5161,5240,5334,5472,5579,5657,5759,5836,5933,6018,6110,6172,6265,6339,6432,6509,6563,6665,6754,6824,6925,7004,7056,7170,7230,7328,7471,7511,7579,7715,7761,7850,7947,8041,8116,8215,8270,8361,8424,8494,8586,8660,8755,8831,8912,8969,9024,9081,9210,9267,9383,9458,9511,9588,9670,9769,9863,9961,10034,10105,10183,10233,10315,10385,10494,10555,10642,10719,10805,10887,10985,11077,11148,11234,11309,11381,11419,11492,11584,11657,11772,11837,11929,11987,12057,12157,12210,12304,12397,12480,12546,12629,12708,12793,12887,12981,13046,13127,13212,13321,13391,13482,13578,13664,13754,13845,13944,13980,14064,14163,14259,14324,14423,14521,14592,14692,14777,14808,14847,14957,15027,15065,15194,15305,15398,15480,15554,15643,15738,15816,15901,15998,16067,16156,16236,16312,16410,16488
339,441,497,568,663,719,812,910,1004,1098,1195,1294,1371,1456,1536,1595,1689,1780,1862,1974,2037,2142,2201,2248,2344,2437,2531,2589,2710,2795,2866,2945,3040,3061,3182,3241,3307,3382,3447,3565,3648,3673,3752,3819,3871,3942,4059,4104,4184,4253,4337,4427,4489,4545,4634,4727,4795,4872,4922,5004,5092,5161,5240,5334,5418,5481,5657,5701,5790,5933,6018,6110,6172,6265,6339,6432,6509,6563,6662,6754,6812,6879,6976,7056,7139,7229,7328,7400,7511,7579,7669,7761,7832,7919,7997,8116,8185,8270,8361,8424,8494,8586,8660,8755,8831,8901,8969,9024,9081,9152,9223,9292,9458,9508,9588,9670,9724,9850,9884,9966,10105,10183,10233,10315,10385,10465,10544,10642,10719,10805,10887,10985,11077,11148,11234,11309,11381,11419,11492,11566,11657,11739,11837,11929,11987,12057,12130,12210,12304,12397,12480,12546,12629,12708,12793,12887,12981,13046,13126,13212,13289,13388,13482,13578,13649,13751,13845,13930,13980,14064,14163,14209,14324,14423,14514,14592,14666,14771,14806,14847,14917,14996,15065,15163,15254,15398,15480,15554,15643,15738,15816,15901,15990,16067,16148,16236,16305,16410,16488,16560
357,451,543,663,714,812,910,1004,1098,1195,1294,1371,1456,1536,1595,1681,1757,1862,1945,2037,2136,2201,2248,2344,2388,2526,2589,2682,2777,2866,2883,3040,3061,3133,3241,3307,3382,3430,3534,3639,3673,3752,3789,3871,3942,4019,4094,4184,4253,4322,4409,4483,4545,4634,4727,4795,4851,4922,4958,5016,5143,5240,5334,5418,5481,5569,5701,5753,5852,5951,6101,6172,6234,6326,6384,6434,6563,6662,6744,6811,6879,6976,7056,7139,7191,7289,7400,7486,7579,7669,7751,7832,7919,7997,8068,8185,8270,8361,8400,8494,8586,8660,8755,8831,8901,8958,9001,9081,9152,9223,9292,9375,9489,9588,9670,9699,9756,9870,9913,10013,10183,10233,10315,10360,10456,10544,10622,10719,10805,10887,10985,11077,11119,11234,11240,11328,11417,11492,11566,11657,11739,11837,11929,11987,12033,12130,12210,12304,12397,12480,12546,12629,12708,12793,12887,12951,13029,13126,13212,13289,13364,13482,13529,13649,13715,13845,13930,13969,14064,14163,14209,14293,14423,14514,14592,14666,14725,14806,14846,14917,14995,15055,15163,15234,15325,15433,15554,15641,15738,15816,15901,15990,16060,16148,16236,16305,16396,16488,16560,16620
451,539,638,701,812,910,1004,1098,1195,1294,1371,1456,1511,1595,1681,1757,1851,1945,2037,2136,2201,2245,2296,2388,2481,2589,2682,2777,2847,2877,2959,3061,3133,3223,3289,3382,3429,3473,3561,3673,3752,3787,3870,3942,4019,4093,4184,4253,4313,4409,4483,4545,4634,4727,4783,4846,4922,4958,5016,5068,5169,5334,5381,5481,5569,5664,5753,5852,5941,6035,6129,6234,6304,6369,6427,6522,6662,6744,6795,6879,6976,7056,7139,7191,7281,7320,7486,7579,7669,7751,7832,7919,7997,8029,8118,8267,8333,8400,8474,8565,8660,8694,8831,8895,8951,9001,9057,9152,9175,9292,9375,9442,9546,9631,9697,9748,9826,9913,9950,10093,10233,10260,10358,10456,10544,10619,10686,10778,10837,10976,11055,11106,11163,11236,11323,11417,11490,11566,11656,11739,11837,11929,11987,12033,12130,12210,12300,12397,12480,12546,12629,12692,12791,12869,12925,13029,13081,13212,13289,13364,13451,13529,13625,13715,13790,13885,13969,14060,14163,14209,14293,14364,14514,14592,14666,14725,14806,14842,14894,14973,15027,15118,15234,15325,15394,15532,15616,15738,15816,15901,15977,16055,16142,16236,16305,16396,16488,16560,16620,16688
539,638,701,760,910,991,1098,1195,1294,1371,1456,1511,1595,1681,1757,1850,1942,2037,2136,2201,2245,2296,2369,2429,2548,2659,2735,2817,2876,2959,3045,3133,3223,3236,3382,3429,3473,3561,3646,3752,3787,3858,3942,4004,4093,4184,4244,4313,4409,4450,4545,4634,4686,4781,4846,4922,4948,5016,5068,5158,5198,5381,5471,5569,5664,5711,5852,5876,6035,6120,6205,6304,6369,6425,6520,6573,6729,6795,6879,6976,7056,7099,7191,7281,7320,7400,7576,7604,7674,7832,7886,7932,8000,8049,8127,8333,8400,8474,8565,8660,8693,8765,8895,8928,8997,9057,9152,9175,9236,9375,9441,9499,9631,9692,9748,9826,9873,9950,10009,10129,10244,10348,10418,10544,10603,10686,10778,10837,10905,11055,11106,11161,11231,11323,11403,11490,11566,11656,11715,11772,11929,11954,12033,12130,12210,12300,12397,12447,12546,12607,12656,12791,12843,12888,13000,13081,13162,13289,13364,13451,13529,13625,13715,13790,13885,13938,14060,14128,14209,14259,14364,14409,14534,14666,14701,14796,14823,14894,14973,15027,15118,15207,15325,15394,15443,15616,15653,15805,15872,15977,16045,16142,16236,16305,16396,16488,16560,16620,16688,16766
638,677,760,851,991,1083,1195,1294,1371,1456,1511,1592,1681,1757,1850,1926,1952,2091,2150,2245,2296,2364,2429,2514,2601,2735,2780,2876,2959,3007,3100,3216,3236,3298,3429,3473,3542,3646,3714,3787,3791,3898,3985,4093,4184,4244,4313,4349,4422,4494,4634,4686,4759,4846,4922,4945,5016,5068,5142,5198,5248,5471,5569,5615,5670,5794,5876,5929,6081,6205,6304,6369,6425,6520,6571,6634,6795,6879,6976,7056,7077,7157,7230,7286,7400,7420,7603,7674,7755,7833,7905,7997,8049,8116,8174,8341,8474,8502,8637,8693,8765,8861,8928,8997,9057,9141,9175,9236,9279,9407,9462,9562,9661,9720,9774,9873,9950,9990,10054,10160,10263,10370,10449,10557,10638,10778,10807,10905,10969,11106,11161,11231,11323,11396,11490,11528,11656,11709,11772,11866,11954,12033,12111,12210,12300,12397,12408,12546,12607,12656,12686,12843,12888,12892,13081,13162,13195,13353,13451,13474,13625,13715,13790,13885,13938,14005,14112,14209,14259,14337,14409,14478,14602,14701,14796,14823,14894,14973,15024,15071,15163,15234,15394,15443,15532,15653,15735,15872,15927,16045,16105,16236,16305,16377,16409,16560,16620,16688,16766,16835
677,725,851,941,993,1145,1294,1371,1456,1511,1538,1639,1757,1763,1926,1941,1992,2125,2154,2296,2340,2429,2512,2601,2650,2758,2847,2881,2965,3020,3154,3234,3237,3366,3454,3542,3636,3700,3776,3791,3849,3985,4011,4184,4244,4255,4349,4406,4428,4517,4686,4736,4786,4887,4945,5016,5068,5092,5158,5217,5330,5486,5585,5648,5766,5831,5929,5958,6100,6238,6330,6425,6520,6571,6634,6687,6879,6898,7056,7067,7139,7217,7267,7357,7420,7429,7665,7755,7799,7847,7926,8049,8116,8135,8175,8427,8475,8568,8668,8721,8842,8886,8997,9057,9141,9163,9236,9271,9348,9414,9520,9661,9714,9754,9784,9950,9957,10054,10083,10170,10346,10449,10520,10626,10704,10800,10849,10969,10997,11161,11231,11311,11396,11487,11528,11588,11709,11715,11810,11917,11968,12111,12181,12231,12397,12405,12496,12563,12656,12686,12736,12862,12889,12972,13162,13195,13203,13442,13474,13499,13715,13731,13885,13896,14005,14065,14209,14259,14267,14381,14478,14520,14650,14780,14823,14838,14973,15024,15071,15115,15234,15266,15401,15532,15571,15735,15824,15927,15934,16105,16191,16260,16377,16386,16470,16620,16688,16755,16776,16882
