14,90,164,244,294,385,477,569,658,746,790,888,978,1072,1129,1183,1271,1370,1447,1533,1620,1660,1749,1817,1912,1991,2066,2154,2244,2319,2417,2512,2569,2660,2759,2822,2918,3015,3114,3170,3174,3265,3341,3435,3520,3595,3684,3769,3845,3943,4008,4096,4179,4275,4363,4415,4471,4542,4638,4691,4784,4843,4940,5036,5110,5191,5263,5347,5446,5523,5609,5704,5800,5878,5936,6030,6106,6172,6257,6349,6437,6532,6596,6683,6782,6844,6938,7017,7103,7185,7284,7375,7469,7559,7642,7737,7792,7878,7945,8025,8109,8174,8266,8359,8455,8541,8634,8723,8820,8890,8982,9072,9156,9221,9291,9390,9476,9531,9622,9709,9785,9869,9947,10042,10101,10177,10260,10357,10427,10487,10574,10647,10740,10838,10910,10971,11062,11148,11242,11333,11427,11500,11566,11654,11752,11847,11931,12011,12077,12156,12202,12260,12336,12419,12516,12613,12653,12748,12830,12884,12930,13026,13100,13171,13257,13351,13445,13514,13599,13696,13788,13875,13964,14061,14160,14248,14328,14422,14514,14600,14686,14774,14834,14928,15026,15118,15202,15301,15378,15420,15515,15594,15688,15757,15846,15930,16002,16068,16156,16253
90,164,244,294,373,443,564,658,744,790,888,978,1045,1087,1172,1271,1370,1447,1533,1577,1655,1736,1817,1912,1991,2066,2154,2220,2319,2417,2479,2532,2660,2759,2822,2918,2960,3114,3136,3174,3265,3341,3435,3520,3595,3684,3748,3845,3943,4008,4096,4179,4275,4363,4401,4471,4542,4626,4691,4784,4843,4940,5036,5110,5191,5261,5347,5446,5523,5609,5704,5800,5857,5936,6030,6106,6172,6257,6349,6431,6530,6596,6683,6782,6844,6938,7017,7096,7185,7277,7375,7469,7559,7642,7737,7792,7858,7945,8014,8109,8174,8266,8359,8455,8541,8634,8723,8820,8890,8982,9072,9139,9221,9291,9377,9476,9531,9622,9709,9785,9869,9947,10042,10101,10172,10260,10357,10419,10487,10558,10647,10731,10818,10910,10971,11062,11148,11242,11330,11427,11500,11566,11654,11752,11847,11931,12011,12077,12120,12193,12260,12336,12419,12516,12555,12653,12748,12810,12884,12930,13026,13100,13158,13257,13351,13435,13514,13599,13696,13787,13875,13964,14061,14160,14248,14296,14422,14514,14579,14686,14774,14834,14928,15026,15118,15202,15301,15378,15420,15515,15594,15688,15757,15846,15930,16002,16064,16156,16253,16328
146,244,285,373,443,507,642,724,767,869,961,1009,1087,1172,1271,1370,1447,1515,1577,1655,1728,1817,1912,1991,2066,2154,2220,2319,2417,2445,2532,2614,2741,2822,2867,2936,3045,3136,3168,3265,3341,3435,3495,3595,3684,3748,3845,3943,4008,4096,4179,4275,4363,4401,4471,4542,4594,4691,4774,4841,4940,5036,5110,5191,5261,5347,5446,5523,5609,5692,5787,5857,5936,6030,6085,6172,6257,6349,6431,6530,6596,6683,6782,6844,6938,7017,7096,7185,7277,7375,7469,7559,7638,7737,7783,7852,7945,8014,8109,8174,8266,8359,8455,8541,8634,8723,8820,8890,8982,9072,9139,9221,9291,9377,9476,9531,9622,9709,9785,9867,9938,10039,10101,10172,10260,10357,10400,10487,10558,10638,10731,10818,10882,10971,11062,11148,11242,11330,11427,11499,11566,11626,11752,11831,11931,12003,12077,12120,12193,12260,12336,12419,12499,12555,12644,12685,12786,12834,12930,13002,13061,13158,13257,13351,13435,13514,13599,13696,13787,13875,13964,14061,14160,14248,14296,14355,14482,14578,14608,14774,14834,14928,15026,15118,15202,15301,15378,15420,15515,15594,15688,15757,15846,15908,16002,16064,16156,16253,16328,16384
160,285,350,443,507,565,694,758,807,894,1006,1085,1172,1271,1370,1438,1515,1577,1655,1728,1817,1894,1991,2066,2124,2220,2319,2417,2445,2532,2614,2669,2793,2867,2936,3015,3095,3168,3265,3341,3425,3495,3573,3684,3748,3845,3943,4004,4096,4179,4273,4363,4401,4471,4536,4594,4691,4774,4841,4940,5036,5110,5191,5261,5347,5446,5498,5609,5692,5776,5826,5936,6030,6085,6172,6250,6349,6431,6530,6596,6683,6782,6844,6938,7017,7096,7185,7277,7375,7469,7559,7638,7737,7783,7852,7916,8014,8109,8174,8266,8359,8455,8541,8634,8723,8791,8890,8982,9058,9131,9221,9291,9377,9476,9531,9622,9709,9784,9867,9938,9987,10101,10172,10260,10314,10400,10487,10558,10638,10731,10818,10882,10963,11047,11148,11242,11330,11364,11499,11556,11626,11717,11824,11918,12003,12077,12100,12193,12260,12336,12419,12459,12555,12644,12678,12755,12822,12900,12980,13061,13158,13257,13351,13435,13514,13599,13696,13787,13875,13964,14061,14137,14224,14276,14355,14394,14517,14608,14692,14834,14928,15026,15094,15202,15289,15378,15416,15515,15594,15688,15757,15846,15908,15983,16064,16156,16253,16328,16384,16469
215,300,391,507,565,652,719,785,882,987,1085,1172,1271,1309,1397,1445,1541,1655,1728,1817,1894,1991,2066,2124,2220,2258,2382,2445,2532,2614,2668,2733,2852,2898,3015,3055,3168,3265,3341,3425,3486,3573,3621,3748,3789,3858,4004,4087,4179,4273,4363,4400,4471,4536,4594,4679,4774,4841,4940,5036,5110,5191,5261,5343,5434,5498,5579,5692,5753,5826,5893,5991,6085,6172,6250,6349,6431,6530,6596,6683,6780,6844,6938,7017,7096,7185,7277,7375,7469,7559,7638,7737,7777,7852,7916,8014,8109,8167,8266,8359,8455,8541,8634,8723,8791,8890,8982,9058,9131,9221,9291,9377,9451,9531,9622,9709,9784,9851,9938,9987,10040,10172,10260,10314,10400,10487,10523,10593,10710,10818,10882,10963,11047,11144,11242,11330,11364,11428,11556,11626,11717,11776,11918,12003,12058,12095,12193,12260,12294,12419,12459,12555,12593,12678,12742,12822,12900,12980,13061,13158,13256,13351,13435,13514,13588,13696,13774,13869,13964,14061,14130,14224,14276,14349,14390,14468,14580,14692,14759,14928,14954,15051,15106,15217,15378,15416,15502,15594,15688,15757,15846,15905,15983,16053,16148,16235,16328,16384,16413,16551
220,386,449,529,652,705,761,882,972,1060,1103,1271,1309,1346,1443,1518,1640,1728,1807,1889,1982,2066,2116,2195,2258,2352,2445,2529,2614,2668,2733,2786,2875,2957,3055,3125,3259,3341,3425,3466,3573,3621,3715,3789,3858,3949,4048,4152,4239,4329,4400,4471,4509,4594,4679,4758,4841,4940,5036,5086,5181,5261,5343,5429,5498,5577,5662,5753,5819,5893,5991,6085,6172,6250,6349,6431,6519,6596,6683,6780,6839,6938,7017,7095,7185,7277,7375,7469,7559,7638,7737,7777,7852,7916,8014,8101,8167,8266,8356,8455,8541,8634,8723,8791,8890,8982,9058,9124,9221,9291,9377,9451,9531,9622,9709,9755,9851,9938,9987,10040,10112,10260,10314,10400,10459,10523,10593,10676,10739,10845,10963,11047,11135,11242,11330,11364,11428,11524,11626,11680,11769,11859,11955,12058,12095,12187,12251,12286,12347,12459,12555,12582,12656,12742,12797,12889,12980,13061,13158,13256,13351,13435,13514,13588,13681,13774,13831,13964,14061,14130,14216,14276,14346,14390,14468,14510,14641,14759,14812,14942,14981,15068,15162,15218,15416,15475,15594,15688,15757,15837,15903,15983,16053,16148,16235,16304,16384,16413,16461,16609
269,437,462,541,705,761,855,937,1060,1103,1130,1273,1318,1442,1518,1613,1728,1807,1889,1982,2066,2116,2195,2253,2352,2445,2529,2614,2655,2731,2779,2869,2957,3055,3125,3223,3298,3425,3464,3541,3621,3715,3789,3858,3949,4048,4142,4239,4304,4400,4446,4509,4594,4679,4758,4841,4936,4998,5086,5181,5261,5343,5429,5498,5577,5662,5753,5819,5893,5991,6085,6172,6250,6344,6431,6519,6596,6683,6747,6839,6938,7017,7095,7185,7277,7375,7469,7559,7638,7734,7760,7852,7916,8014,8101,8167,8266,8356,8455,8541,8634,8723,8791,8890,8982,9058,9124,9221,9272,9360,9451,9531,9622,9709,9755,9851,9938,9977,10040,10112,10201,10313,10385,10441,10523,10593,10676,10739,10829,10922,11047,11135,11177,11284,11353,11428,11524,11588,11680,11769,11859,11952,12040,12095,12187,12215,12286,12347,12432,12555,12571,12656,12742,12797,12889,12980,13061,13138,13233,13324,13435,13498,13588,13681,13731,13791,13912,14058,14130,14176,14249,14346,14390,14461,14506,14575,14692,14767,14831,14981,15024,15162,15180,15234,15475,15537,15688,15757,15800,15891,15977,16026,16148,16235,16284,16383,16413,16461,16544,16672
311,444,493,640,761,825,872,1021,1081,1130,1212,1278,1362,1494,1598,1657,1796,1889,1928,2045,2116,2195,2253,2352,2445,2529,2584,2655,2731,2779,2869,2957,3055,3125,3223,3263,3347,3463,3527,3621,3715,3789,3858,3949,4048,4142,4239,4304,4359,4438,4509,4594,4679,4758,4841,4936,4998,5086,5181,5261,5329,5429,5493,5577,5646,5753,5819,5893,5991,6085,6151,6250,6344,6431,6519,6596,6683,6742,6839,6912,7017,7093,7185,7277,7375,7424,7559,7638,7686,7752,7826,7916,8014,8082,8167,8266,8356,8455,8541,8610,8723,8791,8877,8947,9058,9124,9188,9272,9360,9451,9531,9622,9709,9723,9806,9938,9977,10040,10106,10201,10289,10385,10441,10523,10593,10676,10734,10829,10922,10969,11073,11146,11220,11325,11428,11524,11588,11639,11769,11819,11899,12002,12095,12187,12213,12258,12336,12418,12482,12559,12644,12742,12795,12889,12980,13061,13138,13233,13324,13416,13494,13588,13681,13731,13791,13860,13950,14088,14176,14249,14324,14389,14461,14506,14575,14672,14756,14812,14921,15024,15086,15180,15234,15323,15479,15569,15716,15768,15891,15963,16026,16117,16235,16284,16383,16413,16456,16544,16607,16760
397,493,582,678,788,872,930,1055,1130,1212,1269,1358,1414,1537,1657,1719,1889,1928,2016,2116,2195,2253,2352,2445,2529,2578,2655,2731,2779,2869,2957,3030,3125,3223,3263,3347,3445,3527,3601,3697,3789,3858,3949,4048,4142,4239,4304,4359,4429,4509,4594,4679,4758,4841,4936,4998,5086,5181,5255,5329,5422,5493,5577,5646,5742,5819,5893,5991,6085,6151,6250,6342,6431,6519,6587,6673,6742,6839,6912,6997,7093,7185,7277,7375,7424,7523,7638,7686,7738,7826,7916,8014,8082,8167,8260,8356,8455,8541,8609,8700,8791,8870,8946,9026,9124,9188,9272,9360,9451,9531,9589,9669,9723,9806,9895,9977,10040,10106,10201,10247,10385,10441,10523,10593,10676,10734,10829,10877,10937,10998,11094,11189,11255,11352,11524,11588,11639,11738,11808,11899,11983,12095,12131,12196,12250,12333,12418,12482,12558,12638,12742,12795,12884,12980,13061,13138,13233,13324,13416,13494,13588,13680,13731,13791,13860,13950,14013,14121,14184,14324,14348,14461,14489,14575,14672,14756,14812,14909,14988,15086,15177,15234,15323,15392,15494,15659,15768,15862,15963,16026,16097,16144,16264,16347,16413,16456,16544,16607,16696,16859
493,582,623,714,872,930,1014,1103,1212,1269,1344,1414,1503,1570,1717,1812,1899,2016,2098,2195,2253,2352,2445,2529,2578,2619,2703,2779,2869,2943,3030,3125,3223,3263,3347,3437,3527,3601,3697,3789,3858,3949,4048,4142,4239,4304,4359,4429,4509,4587,4679,4758,4841,4936,4998,5086,5157,5236,5329,5422,5493,5548,5646,5742,5819,5893,5991,6079,6151,6250,6342,6431,6501,6587,6673,6742,6839,6900,6997,7093,7185,7248,7375,7403,7478,7571,7660,7738,7826,7916,8012,8082,8167,8260,8356,8455,8541,8609,8700,8791,8870,8946,9026,9124,9188,9272,9352,9451,9531,9589,9669,9722,9806,9895,9977,10040,10106,10201,10247,10318,10409,10523,10593,10676,10734,10829,10877,10921,10998,11084,11175,11255,11326,11376,11530,11611,11654,11751,11840,11926,12031,12109,12166,12250,12333,12418,12482,12556,12637,12715,12795,12884,12980,13061,13138,13233,13324,13416,13494,13588,13680,13731,13791,13860,13944,14013,14102,14166,14250,14342,14438,14489,14575,14672,14756,14812,14909,14964,15040,15119,15213,15323,15377,15452,15538,15663,15815,15950,15993,16097,16135,16172,16266,16384,16456,16514,16592,16658,16716,16888
