50,119,212,293,389,457,521,597,663,738,819,879,974,1049,1144,1203,1293,1372,1431,1526,1615,1714,1799,1883,1970,2061,2159,2235,2332,2427,2494,2570,2636,2706,2768,2842,2916,2981,3066,3126,3224,3306,3391,3477,3550,3638,3731,3829,3914,3995,4068,4144,4228,4303,4395,4491,4577,4626,4709,4785,4880,4966,5040,5106,5203,5296,5367,5458,5552,5645,5741,5814,5870,5959,6034,6104,6197,6282,6365,6459,6536,6632,6725,6814,6910,6992,7040,7116,7213,7303,7385,7464,7563,7652,7740,7828,7919,7978,8071,8138
119,212,293,389,432,521,597,663,736,819,879,961,1039,1144,1203,1293,1372,1431,1526,1612,1711,1799,1879,1970,2029,2090,2235,2320,2399,2494,2570,2636,2706,2768,2842,2916,2981,3066,3126,3193,3306,3367,3454,3540,3638,3731,3811,3914,3995,4068,4144,4228,4303,4395,4491,4577,4609,4693,4785,4880,4966,5040,5106,5198,5296,5367,5458,5552,5628,5725,5814,5870,5959,6034,6101,6197,6282,6365,6459,6536,6632,6718,6814,6910,6963,7040,7116,7213,7303,7372,7464,7554,7652,7740,7828,7890,7978,8071,8138,8219
212,293,389,432,521,597,663,736,819,879,942,1037,1123,1203,1270,1360,1431,1524,1612,1711,1799,1879,1961,2029,2090,2188,2320,2399,2471,2570,2609,2706,2768,2842,2903,2959,3066,3126,3190,3277,3367,3454,3539,3638,3717,3811,3902,3995,4063,4144,4228,4303,4395,4432,4556,4605,4693,4785,4871,4966,5040,5106,5198,5296,5366,5458,5552,5593,5725,5814,5870,5959,6034,6101,6197,6282,6365,6459,6536,6632,6718,6814,6910,6963,7040,7116,7213,7303,7372,7464,7554,7652,7740,7828,7883,7967,8060,8138,8219,8301
265,389,432,521,593,663,736,819,864,942,1037,1123,1203,1270,1347,1430,1524,1612,1711,1799,1879,1961,2029,2090,2188,2281,2364,2425,2560,2609,2702,2768,2842,2888,2959,2996,3126,3190,3228,3367,3454,3539,3638,3717,3811,3887,3995,4063,4144,4228,4303,4356,4432,4503,4605,4682,4773,4871,4966,5027,5103,5198,5296,5366,5458,5525,5574,5676,5814,5852,5948,6034,6101,6197,6282,6365,6459,6536,6620,6718,6814,6850,6960,7018,7116,7213,7303,7372,7464,7554,7652,7740,7808,7874,7967,8060,8138,8219,8301,8389
272,432,496,593,663,736,792,857,942,1037,1123,1203,1270,1347,1430,1522,1612,1711,1799,1879,1961,2000,2090,2183,2281,2349,2425,2521,2609,2702,2767,2842,2888,2922,2980,3060,3158,3220,3315,3450,3539,3627,3717,3811,3887,3985,4063,4144,4213,4275,4356,4432,4503,4580,4682,4773,4850,4966,5027,5103,5198,5296,5366,5458,5506,5540,5670,5763,5833,5948,6034,6101,6197,6272,6365,6459,6536,6620,6718,6814,6841,6909,7018,7116,7213,7303,7372,7464,7554,7642,7740,7778,7830,7888,8060,8126,8219,8281,8353,8468
299,495,593,639,682,792,857,922,1035,1123,1188,1256,1335,1430,1522,1612,1711,1799,1871,1920,2000,2090,2183,2263,2346,2425,2521,2609,2673,2731,2842,2878,2922,2977,3060,3158,3217,3315,3408,3529,3627,3717,3811,3887,3985,4063,4144,4186,4275,4356,4399,4483,4572,4670,4766,4824,4930,5027,5103,5198,5296,5326,5458,5484,5540,5592,5724,5792,5888,5999,6101,6197,6266,6365,6459,6536,6599,6718,6814,6841,6909,6970,7066,7213,7303,7372,7464,7554,7642,7706,7778,7822,7884,7979,8126,8208,8281,8353,8434,8516
368,570,639,682,766,857,922,1019,1123,1186,1243,1335,1430,1522,1612,1666,1770,1824,1920,2000,2090,2183,2263,2341,2425,2501,2609,2673,2689,2779,2855,2922,2977,3060,3113,3217,3255,3338,3463,3572,3714,3801,3887,3985,4063,4144,4186,4238,4356,4398,4483,4572,4670,4766,4822,4856,4956,5103,5198,5254,5326,5423,5481,5540,5592,5685,5761,5834,5951,6090,6197,6266,6344,6459,6533,6599,6664,6752,6824,6909,6959,7066,7151,7274,7369,7395,7554,7642,7694,7777,7788,7884,7979,8037,8208,8281,8346,8426,8516,8591
403,581,679,766,817,909,944,1068,1177,1243,1335,1430,1522,1583,1666,1728,1824,1908,2000,2090,2154,2263,2319,2425,2491,2536,2673,2689,2779,2821,2918,2977,3060,3109,3204,3255,3338,3421,3513,3667,3801,3866,3930,4008,4107,4174,4238,4321,4398,4454,4572,4648,4766,4797,4856,4954,5041,5180,5254,5317,5423,5481,5540,5592,5685,5761,5834,5930,5988,6112,6266,6344,6399,6512,6577,6655,6724,6809,6909,6956,7054,7148,7227,7362,7395,7461,7586,7651,7700,7788,7884,7969,8037,8125,8248,8346,8426,8516,8591,8650
495,679,766,817,893,922,1038,1134,1243,1335,1396,1522,1583,1666,1728,1816,1881,1995,2042,2154,2252,2319,2374,2448,2536,2588,2689,2701,2821,2918,2977,3060,3109,3111,3221,3319,3419,3513,3581,3713,3857,3930,3980,4021,4130,4187,4251,4339,4448,4548,4643,4657,4797,4856,4954,5041,5123,5254,5317,5354,5481,5540,5592,5685,5761,5834,5914,5988,6078,6173,6296,6399,6465,6533,6655,6724,6809,6871,6956,7054,7136,7227,7298,7395,7461,7536,7627,7687,7740,7884,7961,8037,8125,8209,8325,8391,8516,8569,8595,8681
545,766,813,893,902,1013,1068,1188,1335,1370,1409,1583,1655,1708,1814,1881,1897,2009,2119,2249,2319,2357,2427,2494,2577,2666,2701,2704,2887,2977,2993,3094,3111,3159,3316,3393,3461,3576,3608,3805,3865,3972,4014,4027,4172,4226,4313,4346,4533,4580,4657,4689,4856,4951,5016,5102,5181,5255,5354,5411,5540,5544,5685,5722,5812,5877,5988,6078,6173,6262,6308,6403,6522,6554,6724,6755,6871,6910,7053,7060,7206,7246,7395,7436,7471,7627,7687,7701,7839,7939,8009,8093,8209,8271,8347,8455,8569,8585,8628,8721
