0,63,169,246,318,390,399,468,594,694,746,765,884,900,985,1097,1162,1298,1376,1407,1503,1630,1678,1734,1834,1882,2010,2035,2205,2209,2321,2395,2482,2578,2728,2787,2910,2990,3076,3099,3174,3257,3337,3465,3491,3602,3668,3803,3827,3925,3948,4043,4158,4189,4290,4374,4443,4556,4642,4729,4809,4905,5027,5038,5176,5244,5338,5454,5537,5575,5676,5723,5826,5904,5954,6089,6105,6212,6300,6352,6429,6530,6622,6711,6723,6855,6981,6984,7141,7239,7262,7346,7479,7503,7656,7695,7742,7826,7919,7996
63,169,177,331,392,407,467,540,637,737,776,864,955,979,1116,1202,1256,1345,1440,1524,1605,1646,1785,1831,1876,1949,2058,2205,2223,2305,2401,2482,2578,2676,2775,2835,2918,3004,3136,3201,3233,3330,3488,3528,3593,3648,3800,3804,3890,4005,4043,4130,4189,4276,4374,4510,4597,4670,4753,4821,4869,4985,5056,5131,5229,5330,5410,5487,5577,5661,5723,5855,5886,6002,6010,6123,6228,6306,6372,6468,6511,6596,6717,6793,6832,6938,7006,7107,7158,7325,7390,7422,7553,7629,7681,7766,7851,7926,8060,8123
89,191,251,340,399,473,562,637,715,783,876,912,992,1071,1174,1257,1395,1408,1498,1574,1646,1732,1787,1913,1946,2091,2138,2271,2303,2395,2462,2585,2646,2775,2827,2918,3020,3099,3224,3231,3304,3392,3491,3580,3643,3708,3849,3914,3979,4021,4160,4207,4269,4384,4433,4579,4645,4768,4861,4889,4973,5070,5125,5237,5326,5410,5534,5600,5663,5761,5775,5912,5916,6047,6131,6249,6329,6402,6462,6543,6624,6713,6783,6868,6910,6991,7067,7176,7250,7354,7474,7539,7581,7718,7764,7817,7889,8009,8072,8166
177,207,340,399,446,565,616,701,790,803,929,1007,1058,1158,1321,1332,1417,1530,1593,1646,1765,1787,1929,1936,2035,2164,2288,2303,2380,2462,2517,2609,2696,2813,2938,3000,3061,3202,3237,3300,3392,3491,3592,3643,3708,3804,3865,3948,4073,4091,4195,4308,4353,4442,4532,4701,4760,4861,4958,5025,5057,5160,5221,5380,5438,5543,5601,5685,5712,5825,5870,5918,6055,6157,6215,6254,6372,6446,6495,6550,6667,6790,6832,6933,7017,7126,7156,7293,7411,7422,7496,7593,7723,7793,7850,7947,7976,8096,8224,8274
207,239,359,443,519,579,710,761,831,954,1045,1059,1137,1230,1384,1398,1476,1578,1625,1677,1821,1839,1936,2028,2133,2209,2303,2339,2431,2551,2622,2672,2775,2899,2993,3061,3137,3231,3299,3373,3449,3544,3636,3719,3766,3886,3958,4021,4129,4216,4290,4349,4458,4501,4627,4771,4778,4941,5035,5038,5133,5207,5394,5418,5538,5595,5615,5735,5801,5862,5980,6049,6104,6231,6282,6352,6432,6517,6564,6698,6763,6884,6924,7020,7082,7150,7255,7343,7422,7496,7605,7684,7729,7828,7933,7960,8072,8231,8247,8355
224,333,374,497,579,674,717,803,872,1011,1106,1178,1184,1327,1447,1476,1574,1628,1727,1836,1904,1961,1995,2101,2209,2303,2317,2454,2475,2553,2626,2766,2868,2993,3039,3129,3232,3286,3369,3417,3512,3637,3740,3743,3825,3963,4066,4107,4226,4227,4323,4487,4554,4617,4712,4831,4869,4961,5038,5110,5224,5297,5395,5473,5596,5610,5703,5774,5836,5953,6072,6092,6168,6265,6388,6473,6514,6594,6691,6774,6810,6943,7005,7111,7160,7240,7346,7456,7524,7578,7633,7759,7844,7900,8016,8112,8165,8304,8343,8443
248,374,485,520,663,761,803,902,971,1132,1133,1189,1317,1398,1457,1541,1658,1726,1755,1840,1961,1988,2099,2171,2228,2356,2437,2466,2623,2694,2704,2863,2906,3011,3084,3186,3234,3369,3424,3497,3642,3662,3789,3829,3901,4009,4098,4195,4273,4401,4481,4508,4576,4656,4778,4852,4961,5057,5077,5207,5318,5395,5460,5559,5610,5703,5823,5828,6001,6038,6116,6207,6263,6378,6460,6486,6628,6669,6723,6855,6888,6984,7090,7166,7264,7328,7449,7503,7558,7704,7769,7798,7863,7990,8118,8163,8256,8354,8402,8519
322,465,536,567,717,777,847,927,1050,1165,1200,1295,1332,1461,1552,1654,1688,1766,1839,1942,2014,2036,2197,2255,2309,2370,2460,2565,2626,2699,2792,2955,2983,3024,3165,3234,3301,3377,3523,3593,3724,3744,3791,3950,4016,4125,4139,4287,4312,4409,4502,4556,4714,4739,4859,4940,5024,5131,5167,5276,5436,5475,5573,5619,5692,5770,5828,5911,6053,6119,6173,6274,6304,6397,6529,6550,6636,6754,6806,6891,7029,7057,7149,7240,7309,7462,7474,7607,7684,7764,7845,7918,8019,8057,8158,8209,8391,8406,8490,8619
396,503,622,670,776,904,942,1048,1133,1221,1290,1351,1467,1540,1618,1666,1748,1856,1917,1972,2069,2128,2282,2310,2391,2528,2614,2664,2703,2865,2955,2967,3018,3165,3188,3300,3352,3454,3528,3658,3779,3791,3887,3979,4069,4139,4227,4323,4462,4517,4556,4702,4733,4818,4865,5002,5059,5164,5282,5355,5461,5522,5615,5642,5730,5876,5910,6010,6088,6168,6286,6353,6397,6486,6589,6629,6723,6832,6926,7024,7049,7149,7240,7360,7462,7478,7621,7633,7767,7796,7955,8033,8129,8174,8261,8306,8434,8492,8652,8718
488,567,647,757,819,911,971,1107,1192,1279,1373,1428,1554,1577,1666,1788,1839,1894,1987,2062,2184,2202,2355,2415,2488,2546,2635,2778,2786,2946,3007,3063,3106,3256,3291,3388,3422,3528,3605,3744,3827,3886,3979,4080,4142,4231,4312,4377,4470,4556,4651,4733,4821,4867,4960,5126,5149,5233,5308,5446,5512,5603,5722,5730,5821,5890,5999,6094,6168,6218,6318,6376,6502,6550,6617,6723,6824,6930,6980,7083,7153,7261,7335,7443,7464,7554,7707,7768,7841,7873,7977,8054,8133,8209,8334,8402,8507,8582,8751,8765
