10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223,10223
3809.38,224.461,25.2836,14.4202,13.1609,12.6386,1.24842,0.0860961,0.0860961,0.00855454,0.0195318,0.0124717,0.016017,0.00636399,0.00233358,0.00247156,0.00191995,0.000243658,3.6398e-05,8.1741e-05,3.0904e-05,4.82578e-05,3.83861e-05,1.3328e-05,1.21575e-05,1.04692e-05,6.65762e-06,3.21674e-06,2.01046e-07,3.75684e-06,2.2456e-07,4.06106e-07,3.82862e-07,2.92071e-07,6.92179e-08,7.34507e-08,4.59067e-09,2.79901e-08,4.88217e-08,2.02752e-08,2.22855e-08,1.0011e-08,1.87791e-08,4.74487e-10,1.78893e-08,7.91351e-10,2.05055e-09,4.65782e-09,2.21899e-09,1.38687e-10,2.03535e-09,1.25202e-09,1.44216e-09,8.342e-10,2.79634e-10,2.33326e-10,1.17664e-10,4.17623e-11,1.51837e-10,2.25441e-10,2.69631e-10,5.58533e-11,5.73672e-11,3.9737e-11,5.36931e-11,1.27332e-11,2.16272e-11,1.47569e-12,1.57301e-12,4.31037e-13,2.69398e-14,4.28228e-13,2.9461e-13,1.3351e-13,9.19815e-14,3.88703e-13,3.81622e-13,5.31794e-14,1.25623e-13,4.07575e-13,7.02953e-14,4.39389e-15,4.47379e-14,2.19449e-15,1.47948e-14,6.23823e-14,4.4901e-14,3.78942e-14,4.93453e-15,3.93111e-15,1.07457e-14,7.53727e-15,1.17623e-14,7.48661e-16,9.82759e-16,1.70681e-15,3.10997e-15,2.0881e-15,1.50368e-15,3.64327e-15
1.3305e+08,449928,7531.36,919.035,144.368,144.368,35.1058,35.1058,35.1058,32.3086,30.4105,30.4105,30.4105,29.4071,28.7043,28.3445,28.2355,27.5871,27.4633,27.361,27.2749,27.2181,26.8779,26.7246,26.6492,26.6492,26.5468,26.3666,26.27,26.139,26.0635,25.9987,25.9552,25.9552,25.7077,25.7077,25.7077,25.7077,25.6573,25.6573,25.6529,25.5967,25.5967,25.5967,25.5021,25.5021,25.5006,25.5006,25.5006,25.4814,25.2444,25.1292,25.1292,25.023,25.023,25.023,24.9512,24.8503,24.8503,24.8277,24.8277,24.7041,24.7041,24.7041,24.7041,24.7041,24.5208,24.4569,24.4569,24.4569,24.4569,24.4569,24.4569,24.4569,24.4537,24.4537,24.1993,24.1533,24.1533,24.1533,24.1533,24.1533,24.1228,24.1228,24.1533,24.1533,24.1533,24.1533,24.1533,24.1533,24.1533,24.1533,24.1533,24.1533,24.1533,24.1533,24.1533,24.1829,24.1829,24.1387
135000,6152.26,-15765.1,-64236.6,-79111.3,-84299.3,-85097.3,-87505.2,-88211.3,-89422.9,-89422.9,-89422.9,-89422.9,-89607.8,-89607.8,-89844.6,-89918.4,-89952.8,-89952.8,-89999,-89999,-89999,-89999,-89999,-89999,-89999.9,-89999.9,-89999.9,-89999.9,-89999.9,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000,-90000
126600,170776,197006,216694,232755,247971,261980,279241,293601,307002,319593,331127,337396,340998,343976,346563,349389,352022,353962,355207,356200,356981,357735,358219,358594,358905,359191,359472,359712,359897,360125,360326,360440,360558,360657,360715,360760,360798,360849,360909,360987,361048,361242,361589,362029,362906,363875,366586,368164,369553,370903,371748,374924,376842,378009,378941,379680,380504,381399,382251,382782,383270,383885,384533,385023,385436,385738,386045,386268,387057,387589,388672,389873,390839,391587,392280,392939,393620,394465,395497,396356,396965,397633,398241,398731,400386,403099,406793,410527,414096,418101,420632,422814,424814,426990,428696,430241,431890,433269,435676
-22.2293,-25.5135,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415,-26.4415
10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463,10.1463
112.024,32.1332,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925,-5.17925
328.496,156.396,87.1072,40.5462,10.202,6.93743,6.73347,5.6238,3.11436,1.88515,1.88515,0.815726,0.815726,0.419144,0.13122,0.103472,0.0959632,0.0432801,0.033979,0.0252269,0.0231062,0.0113514,0.00962717,0.00569226,0.00702812,0.006639,0.00165049,0.00233078,0.000659178,0.000824102,0.00108673,0.00122995,0.00040783,0.00133026,0.000474283,0.000413466,0.000528341,0.000393449,0.000149037,0.000337821,0.00041895,0.000393213,0.000146699,0.000138557,0.000152619,0.000101531,2.42764e-05,5.96793e-05,4.65149e-05,4.27151e-05,6.18623e-05,4.78901e-05,2.54081e-05,2.63337e-05,1.98644e-05,2.23489e-05,1.41877e-05,2.06348e-05,1.52983e-05,1.0487e-05,6.77211e-06,1.69301e-06,5.44769e-06,9.72386e-06,3.51461e-06,3.18863e-06,4.34734e-06,3.51454e-06,1.15376e-06,2.64993e-06,1.82498e-06,1.40257e-06,1.43291e-06,9.0237e-07,3.95318e-07,8.121e-07,8.41869e-07,7.74667e-07,7.98331e-07,7.77308e-08,1.48074e-07,2.98028e-07,2.68313e-07,1.24094e-07,2.10279e-07,5.25696e-08,9.12655e-08,2.2805e-08,4.22037e-08,7.3909e-08,2.83327e-08,4.29585e-08,5.39824e-08,3.9727e-08,4.96587e-08,4.85603e-08,4.78339e-08,1.51362e-08,3.26812e-08,2.15317e-08
-4635.15,-4635.15,-4635.15,-4635.15,-4635.15,-4635.15,-4635.15,-4635.15,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14,-6781.14
